id;person_id;building_id;scandate;scantime;in_out;created_at;updated_at
297;72;1;2023-03-09;10:01:36;in;2023-03-27 15:12:47;2023-03-27 15:12:47
298;14;3;2023-03-09;7:04:37;in;2023-03-27 15:12:47;2023-03-27 15:12:47
299;14;3;2023-03-09;20:30:02;out;2023-03-27 15:12:47;2023-03-27 15:12:47
300;75;2;2023-03-09;9:10:13;in;2023-03-27 15:12:47;2023-03-27 15:12:47
301;75;2;2023-03-09;17:32:48;out;2023-03-27 15:12:47;2023-03-27 15:12:47
302;26;2;2023-03-09;7:32:19;in;2023-03-27 15:12:47;2023-03-27 15:12:47
303;26;2;2023-03-09;20:54:01;out;2023-03-27 15:12:47;2023-03-27 15:12:47
304;80;2;2023-03-09;9:31:17;in;2023-03-27 15:12:47;2023-03-27 15:12:47
305;80;2;2023-03-09;15:39:59;out;2023-03-27 15:12:47;2023-03-27 15:12:47
306;38;2;2023-03-09;8:28:06;in;2023-03-27 15:12:47;2023-03-27 15:12:47
307;38;2;2023-03-09;16:05:34;out;2023-03-27 15:12:47;2023-03-27 15:12:47
308;28;4;2023-03-09;7:57:54;in;2023-03-27 15:12:47;2023-03-27 15:12:47
309;28;4;2023-03-09;20:57:12;out;2023-03-27 15:12:47;2023-03-27 15:12:47
310;6;4;2023-03-09;7:42:41;in;2023-03-27 15:12:47;2023-03-27 15:12:47
311;6;4;2023-03-09;17:55:27;out;2023-03-27 15:12:47;2023-03-27 15:12:47
312;5;2;2023-03-09;10:51:03;in;2023-03-27 15:12:47;2023-03-27 15:12:47
313;5;2;2023-03-09;20:11:49;out;2023-03-27 15:12:47;2023-03-27 15:12:47
314;12;4;2023-03-09;6:13:45;in;2023-03-27 15:12:47;2023-03-27 15:12:47
315;12;4;2023-03-09;15:18:19;out;2023-03-27 15:12:47;2023-03-27 15:12:47
316;17;1;2023-03-09;8:18:11;in;2023-03-27 15:12:47;2023-03-27 15:12:47
317;17;1;2023-03-09;20:49:23;out;2023-03-27 15:12:47;2023-03-27 15:12:47
318;31;2;2023-03-09;10:02:27;in;2023-03-27 15:12:47;2023-03-27 15:12:47
319;31;2;2023-03-09;15:46:23;out;2023-03-27 15:12:47;2023-03-27 15:12:47
320;18;3;2023-03-09;6:08:06;in;2023-03-27 15:12:47;2023-03-27 15:12:47
321;18;3;2023-03-09;20:41:03;out;2023-03-27 15:12:47;2023-03-27 15:12:47
322;62;4;2023-03-09;8:49:21;in;2023-03-27 15:12:47;2023-03-27 15:12:47
323;62;4;2023-03-09;16:32:34;out;2023-03-27 15:12:47;2023-03-27 15:12:47
324;77;5;2023-03-09;8:06:15;in;2023-03-27 15:12:47;2023-03-27 15:12:47
325;77;5;2023-03-09;16:00:18;out;2023-03-27 15:12:47;2023-03-27 15:12:47
326;53;4;2023-03-09;6:09:34;in;2023-03-27 15:12:47;2023-03-27 15:12:47
327;53;4;2023-03-09;19:48:24;out;2023-03-27 15:12:47;2023-03-27 15:12:47
328;60;1;2023-03-09;6:50:17;in;2023-03-27 15:12:47;2023-03-27 15:12:47
329;34;1;2023-03-09;9:10:07;in;2023-03-27 15:12:47;2023-03-27 15:12:47
330;34;1;2023-03-09;16:35:22;out;2023-03-27 15:12:47;2023-03-27 15:12:47
331;51;1;2023-03-09;9:21:30;in;2023-03-27 15:12:47;2023-03-27 15:12:47
332;51;1;2023-03-09;16:18:14;out;2023-03-27 15:12:47;2023-03-27 15:12:47
333;57;3;2023-03-09;9:34:17;in;2023-03-27 15:12:47;2023-03-27 15:12:47
334;57;3;2023-03-09;17:08:25;out;2023-03-27 15:12:47;2023-03-27 15:12:47
335;63;5;2023-03-09;7:44:12;in;2023-03-27 15:12:47;2023-03-27 15:12:47
336;63;5;2023-03-09;16:34:10;out;2023-03-27 15:12:47;2023-03-27 15:12:47
337;55;5;2023-03-09;9:59:27;in;2023-03-27 15:12:47;2023-03-27 15:12:47
338;55;5;2023-03-09;16:50:51;out;2023-03-27 15:12:47;2023-03-27 15:12:47
339;4;2;2023-03-09;7:35:44;in;2023-03-27 15:12:47;2023-03-27 15:12:47
340;4;2;2023-03-09;15:52:48;out;2023-03-27 15:12:47;2023-03-27 15:12:47
341;35;2;2023-03-09;6:39:49;in;2023-03-27 15:12:47;2023-03-27 15:12:47
342;35;2;2023-03-09;18:01:40;out;2023-03-27 15:12:47;2023-03-27 15:12:47
343;66;4;2023-03-09;9:29:28;in;2023-03-27 15:12:47;2023-03-27 15:12:47
344;66;4;2023-03-09;17:57:17;out;2023-03-27 15:12:47;2023-03-27 15:12:47
345;39;4;2023-03-09;7:29:26;in;2023-03-27 15:12:47;2023-03-27 15:12:47
346;39;4;2023-03-09;18:39:30;out;2023-03-27 15:12:47;2023-03-27 15:12:47
347;36;5;2023-03-09;6:48:24;in;2023-03-27 15:12:47;2023-03-27 15:12:47
348;36;5;2023-03-09;15:02:18;out;2023-03-27 15:12:47;2023-03-27 15:12:47
349;70;2;2023-03-09;10:03:09;in;2023-03-27 15:12:47;2023-03-27 15:12:47
350;70;2;2023-03-09;15:33:18;out;2023-03-27 15:12:47;2023-03-27 15:12:47
351;52;2;2023-03-09;9:52:13;in;2023-03-27 15:12:47;2023-03-27 15:12:47
352;52;2;2023-03-09;20:26:38;out;2023-03-27 15:12:47;2023-03-27 15:12:47
353;78;3;2023-03-09;9:28:01;in;2023-03-27 15:12:47;2023-03-27 15:12:47
354;23;4;2023-03-09;10:29:10;in;2023-03-27 15:12:47;2023-03-27 15:12:47
355;23;4;2023-03-09;17:23:25;out;2023-03-27 15:12:47;2023-03-27 15:12:47
356;27;4;2023-03-09;9:41:15;in;2023-03-27 15:12:47;2023-03-27 15:12:47
357;27;4;2023-03-09;20:07:39;out;2023-03-27 15:12:47;2023-03-27 15:12:47
358;79;3;2023-03-09;6:39:06;in;2023-03-27 15:12:47;2023-03-27 15:12:47
359;79;3;2023-03-09;17:47:37;out;2023-03-27 15:12:47;2023-03-27 15:12:47
360;47;1;2023-03-09;8:53:16;in;2023-03-27 15:12:47;2023-03-27 15:12:47
361;47;1;2023-03-09;18:17:46;out;2023-03-27 15:12:47;2023-03-27 15:12:47
362;59;2;2023-03-09;10:58:32;in;2023-03-27 15:12:47;2023-03-27 15:12:47
363;59;2;2023-03-09;17:36:42;out;2023-03-27 15:12:47;2023-03-27 15:12:47
364;29;2;2023-03-09;9:08:45;in;2023-03-27 15:12:47;2023-03-27 15:12:47
365;29;2;2023-03-09;20:42:28;out;2023-03-27 15:12:47;2023-03-27 15:12:47
366;25;5;2023-03-09;7:36:37;in;2023-03-27 15:12:47;2023-03-27 15:12:47
367;25;5;2023-03-09;15:59:02;out;2023-03-27 15:12:47;2023-03-27 15:12:47
368;3;1;2023-03-09;7:33:56;in;2023-03-27 15:12:47;2023-03-27 15:12:47
369;46;5;2023-03-09;9:24:16;in;2023-03-27 15:12:47;2023-03-27 15:12:47
370;46;5;2023-03-09;18:30:14;out;2023-03-27 15:12:47;2023-03-27 15:12:47
371;2;3;2023-03-09;10:52:53;in;2023-03-27 15:12:47;2023-03-27 15:12:47
372;2;3;2023-03-09;20:24:18;out;2023-03-27 15:12:47;2023-03-27 15:12:47
373;43;4;2023-03-09;9:22:18;in;2023-03-27 15:12:47;2023-03-27 15:12:47
374;43;4;2023-03-09;15:48:47;out;2023-03-27 15:12:47;2023-03-27 15:12:47
375;56;5;2023-03-09;7:50:26;in;2023-03-27 15:12:47;2023-03-27 15:12:47
376;56;5;2023-03-09;19:17:49;out;2023-03-27 15:12:47;2023-03-27 15:12:47
377;8;4;2023-03-09;6:30:12;in;2023-03-27 15:12:47;2023-03-27 15:12:47
378;8;4;2023-03-09;19:00:31;out;2023-03-27 15:12:47;2023-03-27 15:12:47
379;61;4;2023-03-09;8:59:42;in;2023-03-27 15:12:47;2023-03-27 15:12:47
380;40;4;2023-03-09;9:43:51;in;2023-03-27 15:12:47;2023-03-27 15:12:47
381;40;4;2023-03-09;20:58:08;out;2023-03-27 15:12:47;2023-03-27 15:12:47
382;19;4;2023-03-09;9:57:58;in;2023-03-27 15:12:47;2023-03-27 15:12:47
383;19;4;2023-03-09;19:09:24;out;2023-03-27 15:12:47;2023-03-27 15:12:47
384;50;4;2023-03-09;10:18:24;in;2023-03-27 15:12:47;2023-03-27 15:12:47
385;50;4;2023-03-09;17:56:01;out;2023-03-27 15:12:47;2023-03-27 15:12:47
386;54;5;2023-03-10;9:07:19;in;2023-03-27 15:12:47;2023-03-27 15:12:47
387;54;5;2023-03-10;17:22:32;out;2023-03-27 15:12:47;2023-03-27 15:12:47
388;44;5;2023-03-10;10:25:19;in;2023-03-27 15:12:47;2023-03-27 15:12:47
389;45;2;2023-03-10;9:42:44;in;2023-03-27 15:12:47;2023-03-27 15:12:47
390;45;2;2023-03-10;16:49:33;out;2023-03-27 15:12:47;2023-03-27 15:12:47
391;10;4;2023-03-10;9:45:43;in;2023-03-27 15:12:47;2023-03-27 15:12:47
392;10;4;2023-03-10;15:46:16;out;2023-03-27 15:12:47;2023-03-27 15:12:47
393;24;4;2023-03-10;7:45:47;in;2023-03-27 15:12:47;2023-03-27 15:12:47
394;24;4;2023-03-10;17:04:23;out;2023-03-27 15:12:47;2023-03-27 15:12:47
395;65;4;2023-03-10;9:16:49;in;2023-03-27 15:12:47;2023-03-27 15:12:47
396;65;4;2023-03-10;20:55:35;out;2023-03-27 15:12:47;2023-03-27 15:12:47
397;73;1;2023-03-10;7:35:20;in;2023-03-27 15:12:47;2023-03-27 15:12:47
398;73;1;2023-03-10;16:11:36;out;2023-03-27 15:12:47;2023-03-27 15:12:47
399;16;2;2023-03-10;9:25:42;in;2023-03-27 15:12:47;2023-03-27 15:12:47
400;9;5;2023-03-10;9:19:00;in;2023-03-27 15:12:47;2023-03-27 15:12:47
401;7;3;2023-03-10;8:01:43;in;2023-03-27 15:12:47;2023-03-27 15:12:47
402;7;3;2023-03-10;20:10:15;out;2023-03-27 15:12:47;2023-03-27 15:12:47
403;74;1;2023-03-10;7:18:56;in;2023-03-27 15:12:47;2023-03-27 15:12:47
404;74;1;2023-03-10;20:01:51;out;2023-03-27 15:12:47;2023-03-27 15:12:47
405;1;4;2023-03-10;7:19:07;in;2023-03-27 15:12:47;2023-03-27 15:12:47
406;1;4;2023-03-10;19:31:50;out;2023-03-27 15:12:47;2023-03-27 15:12:47
407;30;2;2023-03-10;8:28:23;in;2023-03-27 15:12:47;2023-03-27 15:12:47
408;30;2;2023-03-10;16:33:18;out;2023-03-27 15:12:47;2023-03-27 15:12:47
409;49;3;2023-03-10;8:03:51;in;2023-03-27 15:12:47;2023-03-27 15:12:47
410;49;3;2023-03-10;17:45:19;out;2023-03-27 15:12:47;2023-03-27 15:12:47
411;15;2;2023-03-10;10:46:27;in;2023-03-27 15:12:47;2023-03-27 15:12:47
412;69;5;2023-03-10;10:56:29;in;2023-03-27 15:12:47;2023-03-27 15:12:47
413;69;5;2023-03-10;15:06:09;out;2023-03-27 15:12:47;2023-03-27 15:12:47
414;41;1;2023-03-10;9:03:00;in;2023-03-27 15:12:47;2023-03-27 15:12:47
415;41;1;2023-03-10;19:56:39;out;2023-03-27 15:12:47;2023-03-27 15:12:47
416;68;2;2023-03-10;8:08:00;in;2023-03-27 15:12:47;2023-03-27 15:12:47
417;68;2;2023-03-10;15:49:27;out;2023-03-27 15:12:47;2023-03-27 15:12:47
418;22;5;2023-03-10;8:48:43;in;2023-03-27 15:12:47;2023-03-27 15:12:47
419;22;5;2023-03-10;19:12:36;out;2023-03-27 15:12:47;2023-03-27 15:12:47
420;76;4;2023-03-10;8:20:05;in;2023-03-27 15:12:47;2023-03-27 15:12:47
421;76;4;2023-03-10;19:57:29;out;2023-03-27 15:12:47;2023-03-27 15:12:47
422;58;4;2023-03-10;10:39:12;in;2023-03-27 15:12:47;2023-03-27 15:12:47
423;58;4;2023-03-10;15:52:56;out;2023-03-27 15:12:47;2023-03-27 15:12:47
424;11;2;2023-03-10;7:09:04;in;2023-03-27 15:12:47;2023-03-27 15:12:47
425;11;2;2023-03-10;18:07:22;out;2023-03-27 15:12:47;2023-03-27 15:12:47
426;20;2;2023-03-10;8:12:52;in;2023-03-27 15:12:47;2023-03-27 15:12:47
427;20;2;2023-03-10;17:33:17;out;2023-03-27 15:12:47;2023-03-27 15:12:47
428;72;2;2023-03-10;10:32:37;in;2023-03-27 15:12:47;2023-03-27 15:12:47
429;72;2;2023-03-10;15:38:22;out;2023-03-27 15:12:47;2023-03-27 15:12:47
430;14;1;2023-03-10;6:58:21;in;2023-03-27 15:12:47;2023-03-27 15:12:47
431;14;1;2023-03-10;15:27:13;out;2023-03-27 15:12:47;2023-03-27 15:12:47
432;75;5;2023-03-10;7:05:38;in;2023-03-27 15:12:47;2023-03-27 15:12:47
433;75;5;2023-03-10;19:39:59;out;2023-03-27 15:12:47;2023-03-27 15:12:47
434;26;1;2023-03-10;8:56:38;in;2023-03-27 15:12:47;2023-03-27 15:12:47
435;26;1;2023-03-10;16:37:15;out;2023-03-27 15:12:47;2023-03-27 15:12:47
436;80;2;2023-03-10;6:03:21;in;2023-03-27 15:12:47;2023-03-27 15:12:47
437;38;2;2023-03-10;8:04:17;in;2023-03-27 15:12:47;2023-03-27 15:12:47
438;38;2;2023-03-10;19:53:36;out;2023-03-27 15:12:47;2023-03-27 15:12:47
439;28;2;2023-03-10;10:28:52;in;2023-03-27 15:12:47;2023-03-27 15:12:47
440;28;2;2023-03-10;18:22:59;out;2023-03-27 15:12:47;2023-03-27 15:12:47
441;6;1;2023-03-10;8:28:24;in;2023-03-27 15:12:47;2023-03-27 15:12:47
442;6;1;2023-03-10;18:53:58;out;2023-03-27 15:12:47;2023-03-27 15:12:47
443;5;5;2023-03-10;10:09:24;in;2023-03-27 15:12:47;2023-03-27 15:12:47
444;5;5;2023-03-10;16:51:11;out;2023-03-27 15:12:47;2023-03-27 15:12:47
445;12;2;2023-03-10;8:40:49;in;2023-03-27 15:12:47;2023-03-27 15:12:47
446;12;2;2023-03-10;20:31:55;out;2023-03-27 15:12:47;2023-03-27 15:12:47
447;17;5;2023-03-10;9:34:21;in;2023-03-27 15:12:47;2023-03-27 15:12:47
448;17;5;2023-03-10;15:25:08;out;2023-03-27 15:12:47;2023-03-27 15:12:47
449;31;1;2023-03-10;10:15:37;in;2023-03-27 15:12:47;2023-03-27 15:12:47
450;31;1;2023-03-10;19:04:38;out;2023-03-27 15:12:47;2023-03-27 15:12:47
451;18;4;2023-03-10;9:19:13;in;2023-03-27 15:12:47;2023-03-27 15:12:47
452;18;4;2023-03-10;20:29:29;out;2023-03-27 15:12:47;2023-03-27 15:12:47
453;62;4;2023-03-10;7:58:22;in;2023-03-27 15:12:47;2023-03-27 15:12:47
454;62;4;2023-03-10;15:08:31;out;2023-03-27 15:12:47;2023-03-27 15:12:47
455;77;4;2023-03-10;8:55:33;in;2023-03-27 15:12:47;2023-03-27 15:12:47
456;77;4;2023-03-10;16:12:34;out;2023-03-27 15:12:47;2023-03-27 15:12:47
457;53;2;2023-03-10;7:18:38;in;2023-03-27 15:12:47;2023-03-27 15:12:47
458;53;2;2023-03-10;20:56:57;out;2023-03-27 15:12:47;2023-03-27 15:12:47
459;60;5;2023-03-10;9:24:16;in;2023-03-27 15:12:47;2023-03-27 15:12:47
460;60;5;2023-03-10;16:22:58;out;2023-03-27 15:12:47;2023-03-27 15:12:47
461;34;3;2023-03-10;9:45:38;in;2023-03-27 15:12:47;2023-03-27 15:12:47
462;34;3;2023-03-10;19:05:09;out;2023-03-27 15:12:47;2023-03-27 15:12:47
463;51;1;2023-03-10;7:29:45;in;2023-03-27 15:12:47;2023-03-27 15:12:47
464;51;1;2023-03-10;20:06:17;out;2023-03-27 15:12:47;2023-03-27 15:12:47
465;57;3;2023-03-10;9:05:07;in;2023-03-27 15:12:47;2023-03-27 15:12:47
466;57;3;2023-03-10;18:50:53;out;2023-03-27 15:12:47;2023-03-27 15:12:47
467;63;3;2023-03-10;10:53:02;in;2023-03-27 15:12:47;2023-03-27 15:12:47
468;63;3;2023-03-10;16:29:45;out;2023-03-27 15:12:47;2023-03-27 15:12:47
469;55;1;2023-03-10;6:51:50;in;2023-03-27 15:12:47;2023-03-27 15:12:47
470;55;1;2023-03-10;16:35:19;out;2023-03-27 15:12:47;2023-03-27 15:12:47
471;4;3;2023-03-10;7:29:18;in;2023-03-27 15:12:47;2023-03-27 15:12:47
472;4;3;2023-03-10;15:52:29;out;2023-03-27 15:12:47;2023-03-27 15:12:47
473;35;4;2023-03-10;7:49:43;in;2023-03-27 15:12:47;2023-03-27 15:12:47
474;35;4;2023-03-10;15:38:53;out;2023-03-27 15:12:47;2023-03-27 15:12:47
475;66;4;2023-03-10;10:56:08;in;2023-03-27 15:12:47;2023-03-27 15:12:47
476;66;4;2023-03-10;17:12:13;out;2023-03-27 15:12:47;2023-03-27 15:12:47
477;39;3;2023-03-10;9:01:16;in;2023-03-27 15:12:47;2023-03-27 15:12:47
478;39;3;2023-03-10;17:27:08;out;2023-03-27 15:12:47;2023-03-27 15:12:47
479;36;5;2023-03-10;8:23:04;in;2023-03-27 15:12:47;2023-03-27 15:12:47
480;36;5;2023-03-10;20:38:18;out;2023-03-27 15:12:47;2023-03-27 15:12:47
481;70;1;2023-03-10;6:58:39;in;2023-03-27 15:12:47;2023-03-27 15:12:47
482;70;1;2023-03-10;18:01:30;out;2023-03-27 15:12:47;2023-03-27 15:12:47
483;52;5;2023-03-10;7:31:07;in;2023-03-27 15:12:47;2023-03-27 15:12:47
484;52;5;2023-03-10;20:48:45;out;2023-03-27 15:12:47;2023-03-27 15:12:47
485;78;3;2023-03-10;8:56:26;in;2023-03-27 15:12:47;2023-03-27 15:12:47
486;78;3;2023-03-10;18:23:35;out;2023-03-27 15:12:47;2023-03-27 15:12:47
487;23;1;2023-03-10;9:03:55;in;2023-03-27 15:12:47;2023-03-27 15:12:47
488;23;1;2023-03-10;20:25:33;out;2023-03-27 15:12:47;2023-03-27 15:12:47
489;27;2;2023-03-10;10:07:58;in;2023-03-27 15:12:47;2023-03-27 15:12:47
490;27;2;2023-03-10;19:38:17;out;2023-03-27 15:12:47;2023-03-27 15:12:47
491;79;5;2023-03-10;6:36:54;in;2023-03-27 15:12:47;2023-03-27 15:12:47
492;79;5;2023-03-10;18:05:16;out;2023-03-27 15:12:47;2023-03-27 15:12:47
493;47;3;2023-03-10;10:24:33;in;2023-03-27 15:12:47;2023-03-27 15:12:47
494;47;3;2023-03-10;19:01:48;out;2023-03-27 15:12:47;2023-03-27 15:12:47
495;59;2;2023-03-10;8:26:48;in;2023-03-27 15:12:47;2023-03-27 15:12:47
496;59;2;2023-03-10;18:43:03;out;2023-03-27 15:12:47;2023-03-27 15:12:47
497;29;1;2023-03-10;7:55:53;in;2023-03-27 15:12:47;2023-03-27 15:12:47
498;29;1;2023-03-10;19:24:13;out;2023-03-27 15:12:47;2023-03-27 15:12:47
499;25;4;2023-03-10;9:08:38;in;2023-03-27 15:12:47;2023-03-27 15:12:47
500;3;2;2023-03-10;8:37:33;in;2023-03-27 15:12:47;2023-03-27 15:12:47
501;3;2;2023-03-10;18:54:33;out;2023-03-27 15:12:47;2023-03-27 15:12:47
502;46;1;2023-03-10;8:32:21;in;2023-03-27 15:12:47;2023-03-27 15:12:47
503;46;1;2023-03-10;20:16:51;out;2023-03-27 15:12:47;2023-03-27 15:12:47
504;2;3;2023-03-10;8:22:04;in;2023-03-27 15:12:47;2023-03-27 15:12:47
505;2;3;2023-03-10;15:27:51;out;2023-03-27 15:12:47;2023-03-27 15:12:47
506;43;1;2023-03-10;8:07:10;in;2023-03-27 15:12:47;2023-03-27 15:12:47
507;43;1;2023-03-10;20:28:43;out;2023-03-27 15:12:47;2023-03-27 15:12:47
508;56;3;2023-03-10;10:23:46;in;2023-03-27 15:12:47;2023-03-27 15:12:47
509;56;3;2023-03-10;20:14:37;out;2023-03-27 15:12:47;2023-03-27 15:12:47
510;8;4;2023-03-10;10:46:14;in;2023-03-27 15:12:47;2023-03-27 15:12:47
511;8;4;2023-03-10;17:47:27;out;2023-03-27 15:12:47;2023-03-27 15:12:47
512;61;4;2023-03-10;10:04:31;in;2023-03-27 15:12:47;2023-03-27 15:12:47
513;40;5;2023-03-10;9:25:01;in;2023-03-27 15:12:47;2023-03-27 15:12:47
514;40;5;2023-03-10;17:17:09;out;2023-03-27 15:12:47;2023-03-27 15:12:47
515;19;3;2023-03-10;7:00:52;in;2023-03-27 15:12:47;2023-03-27 15:12:47
516;19;3;2023-03-10;19:11:00;out;2023-03-27 15:12:47;2023-03-27 15:12:47
517;50;3;2023-03-10;8:06:38;in;2023-03-27 15:12:47;2023-03-27 15:12:47
518;50;3;2023-03-10;15:12:47;out;2023-03-27 15:12:47;2023-03-27 15:12:47
519;54;3;2023-03-11;6:19:30;in;2023-03-27 15:12:47;2023-03-27 15:12:47
520;44;1;2023-03-11;9:33:02;in;2023-03-27 15:12:47;2023-03-27 15:12:47
521;44;1;2023-03-11;15:08:33;out;2023-03-27 15:12:47;2023-03-27 15:12:47
522;45;1;2023-03-11;7:27:15;in;2023-03-27 15:12:47;2023-03-27 15:12:47
523;10;1;2023-03-11;9:51:03;in;2023-03-27 15:12:47;2023-03-27 15:12:47
524;10;1;2023-03-11;15:39:16;out;2023-03-27 15:12:47;2023-03-27 15:12:47
525;24;5;2023-03-11;6:15:11;in;2023-03-27 15:12:47;2023-03-27 15:12:47
526;24;5;2023-03-11;18:31:52;out;2023-03-27 15:12:47;2023-03-27 15:12:47
527;65;3;2023-03-11;8:51:25;in;2023-03-27 15:12:47;2023-03-27 15:12:47
528;65;3;2023-03-11;17:43:54;out;2023-03-27 15:12:47;2023-03-27 15:12:47
529;73;1;2023-03-11;8:52:22;in;2023-03-27 15:12:47;2023-03-27 15:12:47
530;73;1;2023-03-11;15:55:19;out;2023-03-27 15:12:47;2023-03-27 15:12:47
531;16;3;2023-03-11;7:42:36;in;2023-03-27 15:12:47;2023-03-27 15:12:47
532;9;3;2023-03-11;8:41:22;in;2023-03-27 15:12:47;2023-03-27 15:12:47
533;9;3;2023-03-11;17:43:03;out;2023-03-27 15:12:47;2023-03-27 15:12:47
534;7;1;2023-03-11;6:36:53;in;2023-03-27 15:12:47;2023-03-27 15:12:47
535;7;1;2023-03-11;18:20:35;out;2023-03-27 15:12:47;2023-03-27 15:12:47
536;74;3;2023-03-11;6:55:41;in;2023-03-27 15:12:47;2023-03-27 15:12:47
537;74;3;2023-03-11;18:28:31;out;2023-03-27 15:12:47;2023-03-27 15:12:47
538;1;3;2023-03-11;6:16:25;in;2023-03-27 15:12:47;2023-03-27 15:12:47
539;1;3;2023-03-11;17:51:41;out;2023-03-27 15:12:47;2023-03-27 15:12:47
540;30;4;2023-03-11;10:49:33;in;2023-03-27 15:12:47;2023-03-27 15:12:47
541;30;4;2023-03-11;16:38:40;out;2023-03-27 15:12:47;2023-03-27 15:12:47
542;49;4;2023-03-11;8:00:41;in;2023-03-27 15:12:47;2023-03-27 15:12:47
543;49;4;2023-03-11;16:40:11;out;2023-03-27 15:12:47;2023-03-27 15:12:47
544;15;1;2023-03-11;8:51:34;in;2023-03-27 15:12:47;2023-03-27 15:12:47
545;15;1;2023-03-11;15:45:12;out;2023-03-27 15:12:47;2023-03-27 15:12:47
546;69;2;2023-03-11;10:22:43;in;2023-03-27 15:12:47;2023-03-27 15:12:47
547;69;2;2023-03-11;18:27:01;out;2023-03-27 15:12:47;2023-03-27 15:12:47
548;41;4;2023-03-11;9:37:49;in;2023-03-27 15:12:47;2023-03-27 15:12:47
549;41;4;2023-03-11;18:57:06;out;2023-03-27 15:12:47;2023-03-27 15:12:47
550;68;1;2023-03-11;9:22:02;in;2023-03-27 15:12:47;2023-03-27 15:12:47
551;68;1;2023-03-11;18:43:00;out;2023-03-27 15:12:47;2023-03-27 15:12:47
552;22;5;2023-03-11;8:54:02;in;2023-03-27 15:12:47;2023-03-27 15:12:47
553;22;5;2023-03-11;17:15:26;out;2023-03-27 15:12:47;2023-03-27 15:12:47
554;76;3;2023-03-11;8:58:28;in;2023-03-27 15:12:47;2023-03-27 15:12:47
555;76;3;2023-03-11;16:37:53;out;2023-03-27 15:12:47;2023-03-27 15:12:47
556;58;1;2023-03-11;9:52:05;in;2023-03-27 15:12:47;2023-03-27 15:12:47
557;58;1;2023-03-11;16:18:22;out;2023-03-27 15:12:47;2023-03-27 15:12:47
558;11;3;2023-03-11;9:08:22;in;2023-03-27 15:12:47;2023-03-27 15:12:47
559;11;3;2023-03-11;18:57:32;out;2023-03-27 15:12:47;2023-03-27 15:12:47
560;20;4;2023-03-11;6:23:22;in;2023-03-27 15:12:47;2023-03-27 15:12:47
561;20;4;2023-03-11;20:05:11;out;2023-03-27 15:12:47;2023-03-27 15:12:47
562;72;2;2023-03-11;10:21:16;in;2023-03-27 15:12:47;2023-03-27 15:12:47
563;72;2;2023-03-11;20:18:53;out;2023-03-27 15:12:47;2023-03-27 15:12:47
564;14;2;2023-03-11;7:05:02;in;2023-03-27 15:12:47;2023-03-27 15:12:47
565;14;2;2023-03-11;18:42:06;out;2023-03-27 15:12:47;2023-03-27 15:12:47
566;75;3;2023-03-11;7:59:16;in;2023-03-27 15:12:47;2023-03-27 15:12:47
567;75;3;2023-03-11;16:05:30;out;2023-03-27 15:12:47;2023-03-27 15:12:47
568;26;1;2023-03-11;9:21:48;in;2023-03-27 15:12:47;2023-03-27 15:12:47
569;80;3;2023-03-11;7:11:45;in;2023-03-27 15:12:47;2023-03-27 15:12:47
570;80;3;2023-03-11;16:27:05;out;2023-03-27 15:12:47;2023-03-27 15:12:47
571;38;3;2023-03-11;10:25:48;in;2023-03-27 15:12:47;2023-03-27 15:12:47
572;38;3;2023-03-11;15:00:23;out;2023-03-27 15:12:47;2023-03-27 15:12:47
573;28;2;2023-03-11;10:46:02;in;2023-03-27 15:12:47;2023-03-27 15:12:47
574;28;2;2023-03-11;18:53:49;out;2023-03-27 15:12:47;2023-03-27 15:12:47
575;6;5;2023-03-11;8:24:10;in;2023-03-27 15:12:47;2023-03-27 15:12:47
576;6;5;2023-03-11;19:16:05;out;2023-03-27 15:12:47;2023-03-27 15:12:47
577;5;4;2023-03-11;8:54:37;in;2023-03-27 15:12:47;2023-03-27 15:12:47
578;5;4;2023-03-11;19:44:19;out;2023-03-27 15:12:47;2023-03-27 15:12:47
579;12;1;2023-03-11;9:50:20;in;2023-03-27 15:12:47;2023-03-27 15:12:47
580;12;1;2023-03-11;15:40:39;out;2023-03-27 15:12:47;2023-03-27 15:12:47
581;17;5;2023-03-11;6:18:04;in;2023-03-27 15:12:47;2023-03-27 15:12:47
582;31;4;2023-03-11;9:43:30;in;2023-03-27 15:12:47;2023-03-27 15:12:47
583;31;4;2023-03-11;20:14:51;out;2023-03-27 15:12:47;2023-03-27 15:12:47
584;18;4;2023-03-11;9:06:39;in;2023-03-27 15:12:47;2023-03-27 15:12:47
585;18;4;2023-03-11;20:49:41;out;2023-03-27 15:12:47;2023-03-27 15:12:47
586;62;2;2023-03-11;6:25:41;in;2023-03-27 15:12:47;2023-03-27 15:12:47
587;62;2;2023-03-11;15:03:29;out;2023-03-27 15:12:47;2023-03-27 15:12:47
588;77;3;2023-03-11;8:31:42;in;2023-03-27 15:12:47;2023-03-27 15:12:47
589;77;3;2023-03-11;17:35:52;out;2023-03-27 15:12:47;2023-03-27 15:12:47
590;53;2;2023-03-11;7:49:04;in;2023-03-27 15:12:47;2023-03-27 15:12:47
591;53;2;2023-03-11;19:49:55;out;2023-03-27 15:12:47;2023-03-27 15:12:47
592;60;5;2023-03-11;8:31:10;in;2023-03-27 15:12:47;2023-03-27 15:12:47
593;60;5;2023-03-11;15:34:12;out;2023-03-27 15:12:47;2023-03-27 15:12:47
